"kode_urusan","kode_bidang","kode_program","kode_kegiatan","kode_sub_kegiatan","nomenklatur","kinerja","indikator","satuan"
"2","11","3.0","2.01","13.0","Penyediaan sarana dan prasarana pemantau kualitas lingkungan di kabupaten/kota","Tersedianya peralatan pemantau kualitas lingkungan di kabupaten/kota dalam rangka pencegahan dan sebagai peringatan dini pencemaran lingkungan","Jumlah peralatan pemantau kualitas lingkungan di kabupaten/kota dalam rangka pencegahan dan sebagai peringatan dini pencemaran lingkungan","Unit"
"2","11","3.0","2.01","14.0","Pelaksanaan upaya adaptasi perubahan iklim tingkat kabupaten/kota","Terlaksananya upaya adaptasi perubahan iklim di Tingkat kabupaten/kota","Jumlah pelaksanaan adaptasi perubahan iklim","Laporan"
"2","11","3.0","2.01","15.0","Pengelolaan Laboratorium Lingkungan Hidup kabupaten/kota","Terlaksananya pengujian di laboratorium lingkungan","Jumlah pengujian yang dilaksanakan oleh laboratorium lingkungan","Dokumen"
"2","11","3.0","2.01","16.0","Penyusunan Neraca SDA-LH Kabupaten/Kota","Tersusunnya Neraca SDA-LH sesuai kewenangan Kabupaten/Kota","Dokumen Neraca SDA-LH yang disusun sesuai kewenangannya","Dokumen"
"2","11","3.0","2.01","17.0","Penyusunan Kebijakan terkait dengan Pencegahan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Tersusunnya dokumen kebijakan terkait Pencegahan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Jumlah dokumen kebijakan terkait Pencegahan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Dokumen"
"2","11","3.0","2.01","18.0","Penyusunan dan Pelaksanaan Kompensasi/Imbal Jasa Lingkungan Hidup antar Daerah sesuai dengan kewenangannya","Tersusunnya laporan pelaksanaan Kompensasi/Imbal Jasa Lingkungan Hidup antar Daerah sesuai dengan kewenangannya","Jumlah laporan pelaksanaan Kompensasi/Imbal Jasa Lingkungan Hidup antar Daerah sesuai dengan kewenangannya","Laporan"
"2","11","3.0","2.01","19.0","Penyusunan dan Pelaksanaan Sistem Pembayaran Jasa Lingkungan Hidup","Laporan pelaksanaan Sistem Pembayaran Jasa Lingkungan Hidup","Jumlah laporan pelaksanaan Sistem Pembayaran Jasa Lingkungan Hidup","Laporan"
"2","11","3.0","2.02","","Penanggulangan Pencemaran dan/atau Kerusakan Lingkungan Hidup Kabupaten/Kota","","",""
"2","11","3.0","2.02","1.0","Pemberian Informasi Peringatan Pencemaran dan/atau Kerusakan Lingkungan Hidup pada Masyarakat","Terlaksananya Sosialisasi Informasi Peringatan Pencemaran dan/atau Kerusakan Lingkungan Hidup pada Masyarakat di Kabupaten/Kota","Jumlah Laporan Sosialisasi Informasi Peringatan Pencemaran dan/atau Kerusakan Lingkungan Hidup pada Masyarakat di Kabupaten/Kota yang Dilaksanakan","Laporan"
"2","11","3.0","2.02","2.0","Pengisolasian Pencemaran dan/atau Kerusakan Lingkungan Hidup","Area Pencemaran dan/atau Kerusakan Lingkungan Hidup yang Diisolasi","Jumlah Lokasi Pencemaran dan/atau Kerusakan Lingkungan Hidup yang Diisolasi","Lokasi"
"2","11","3.0","2.02","3.0","Penghentian Pencemaran dan/atau Kerusakan Lingkungan Hidup","Sumber Pencemaran dan/atau Kerusakan Lingkungan Hidup yang Dihentikan","Jumlah Sumber Pencemar dan/atau Kerusakan Lingkungan Hidup yang Dihentikan","Titik"
"2","11","3.0","2.02","4.0","Monitoring dan evaluasi pelaksanaan Penanggulangan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Terlaksananya Monitoring dan evaluasi pelaksanaan Penanggulangan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Jumlah laporan hasil monitoring dan evaluasi pelaksanaan Penanggulangan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Laporan"
"2","11","3.0","2.02","5.0","Penyusunan Kebijakan terkait dengan Penanggulangan dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Tersusunnya dokumen kebijakan terkait Penanggulangan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Jumlah dokumen kebijakan terkait Penanggulangan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Dokumen"
"2","11","3.0","2.03","","Pemulihan Pencemaran dan/atau Kerusakan Lingkungan Hidup Kabupaten/Kota","","",""
"2","11","3.0","2.03","1.0","Koordinasi dan Sinkronisasi Penghentian Sumber Pencemaran","Terlaksananya Koordinasi dan Sinkronisasi Penghentian Pencemaran dan/atau Kerusakan Lingkungan Hidup Kewenangan Pemerintah dan/atau Provinsi","Jumlah Dokumen Hasil Koordinasi dan Sinkronisasi Penghentian Sumber Pencemaran Kewenangan Pemerintah dan/atau Provinsi dan/atau Sektor Lain hingga Terhentinya Sumber Pencemaran yang Dilaksanakan","Dokumen"
"2","11","3.0","2.03","6.0","Pelaksanaan remediasi","kegiatan remediasi di kabupaten/kota yang menjadi kewenangan kabupaten/kota yang dilaksanakan","luas area yang dilakukan remediasi di kabupaten/kota yang menjadi kewenangan kabupaten/kota","Ha"
"2","11","3.0","2.03","7.0","Koordinasi dan Sinkronisasi restorasi","kegiatan koordinasi dan sinkronisasi restorasi di kabupaten/kota yang dilaksanakan","jumlah kegiatan koordinasi dan sinkronisasi restorasi di kabupaten/kota yang dilaksanakan","Kegiatan"
"2","11","3.0","2.03","8.0","Koordinasi dan Sinkronisasi remediasi","kegiatan koordinasi dan sinkronisasi remediasi di kabupaten/kota yang dilaksanakan","jumlah kegiatan koordinasi dan sinkronisasi remediasi di kabupaten/kota yang dilaksanakan","Kegiatan"
"2","11","3.0","2.03","9.0","Pelaksanaan rehabilitasi","kegiatan rehabilitasi di kabupaten/kota yang menjadi kewenangan kabupaten/kota yang dilaksanakan","luas area yang dilakukan rehabilitasi di kabupaten/kota yang menjadi kewenangan kabupaten/kota","Ha"
"2","11","3.0","2.03","10.0","Pelaksanaan Restorasi","kegiatan restorasi di kabupaten/kota yang menjadi kewenangan kabupaten/kota yang dilaksanakan","luas area yang dilakukan restorasi di kabupaten/kota yang menjadi kewenangan kabupaten/kota","Ha"
"2","11","3.0","2.03","11.0","Pelaksanaan Pembersihan Unsur Pencemar di kabupaten/kota yang menjadi kewenangan kabupaten/kota","pembersihan unsur pencemar dengan dampak di kabupaten/kota yang menjadi kewenangan kabupaten/kota yang dilaksanakan","luas area yang dilakukan pembersihan unsur pencemar di kabupaten/kota yang menjadi kewenangan kabupaten/kota","M2"
"2","11","3.0","2.03","12.0","Koordinasi dan Sinkronisasi Pembersihan Unsur Pencemar di kabupaten/kota","kegiatan koordinasi dan sinkronisasi pembersihan unsur pencemar dengan dampak di kabupaten/kota yang dilaksanakan","jumlah kegiatan koordinasi dan sinkronisasi pembersihan unsur pencemar dengan dampak di kabupaten/kota","Kegiatan"
"2","11","3.0","2.03","13.0","Koordinasi dan Sinkronisasi rehabilitasi","kegiatan koordinasi dan sinkronisasi rehabilitasi di kabupaten/kota yang dilaksanakan","jumlah kegiatan koordinasi dan sinkronisasi rehabilitasi di kabupaten/kota yang dilaksanakan","Kegiatan"
"2","11","3.0","2.03","14.0","Monitoring dan evaluasi pelaksanaan Pencegahan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Terlaksananya Monitoring dan evaluasi pelaksanaan Pencegahan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Jumlah laporan hasil monitoring dan evaluasi pelaksanaan Pencegahan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Laporan"
"2","11","3.0","2.03","15.0","Monitoring dan evaluasi pelaksanaan Pemulihan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Terlaksananya Monitoring dan evaluasi pelaksanaan Pemulihan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Jumlah laporan hasil monitoring dan evaluasi pelaksanaan Pemulihan Pencemaran Lingkungan Hidup Dilaksanakan terhadap Media Tanah, Air, Udara, dan Laut, lahan","Laporan"
"2","11","3.0","2.03","16.0","Penyusunan Kebijakan terkait dengan Pemulihan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Tersusunnya dokumen kebijakan terkait Pemulihan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Jumlah dokumen kebijakan terkait Pemulihan Pencemaran dan/atau Kerusakan Lingkugan Hidup sesuai dengan kewenangannya","Dokumen"
"2","11","4.0","","","PROGRAM PENGELOLAAN KEANEKARAGAMAN HAYATI (KEHATI)","","",""
"2","11","4.0","2.01","","Pengelolaan Keanekaragaman Hayati Kabupaten/Kota","","",""
"2","11","4.0","2.01","1.0","Penyusunan dan Penetapan Rencana Pengelolaan Keanekaragaman Hayati","Rencana Induk Pengelolaan Keanekaragaman Hayati yang Disusun","Jumlah Dokumen Rencana Induk Pengelolaan Kehati yang Disusun","Dokumen"
"2","11","4.0","2.01","3.0","Pengelolaan Kebun Raya","Kebun Raya yang Dikelola","Luas Kebun Raya yang Dikelola Lingkup Kewenangan Kabupaten/Kota","Ha"
"2","11","4.0","2.01","4.0","Pengelolaan Ruang Terbuka Hijau (RTH)","Ruang Terbuka Hijau (RTH) yang Dikelola","Luas RTH yang Dikelola Lingkup Kewenangan Kabupaten/Kota","Ha"
"2","11","4.0","2.01","6.0","Pengembangan Kapasitas Kelembagaan dan SDM dalam Pengelolaan Keanekaragaman Hayati","Meningkatnya Jumlah Orang yang Meningkat Kapasitasnya dalam Pengelolaan Keanekaragaman Hayati","Jumlah Orang yang Meningkat Kapasitasnya dalam Pengelolaan Keanekaragaman Hayati","Orang"
"2","11","4.0","2.01","7.0","Pengelolaan Sarana dan Prasarana Keanekaragaman Hayati","Sarana dan Prasarana Keanekaragam Hayati yang Dikelola","Jumlah Sarana dan Prasarana Keanekaragaman Hayati yang Dikelola","Unit"
"2","11","4.0","2.01","8.0","Pengelolaan Taman Keanekaragaman Hayati Lainnya","Taman Keanekaragaman Hayati Lainnya yang Dikelola","Unit Taman Kehati Lainnya yang dikelola Lingkup Kewenangan Kabupaten/Kota","Unit"
"2","11","4.0","2.01","9.0","Pengelolaan Taman Keanekaragaman Hayati di Luar Kawasan Hutan","Taman Keanekaragaman Hayati di Luar Kawasan Hutan yang Dikelola","Unit Taman Kehati Di Luar Kawasan Hutan yang Dikelola Lingkup Kewenangan Kabupaten/Kota","Unit"
"2","11","4.0","3.01","","Pengelolaan Keanekaragaman Hayati Kabupaten/Kota","","",""
"2","11","4.0","3.01","8.0","Promosi Keanekaragaman Hayati termasuk Tumbuhan dan Hewan Endemik Papua","Tersedianya media promosi Keanekaragaman Hayati termasuk Tumbuhan dan Hewan Endemik Papua","Jumlah media promosi keanekaragaman hayati termasuk tumbuhan dan hewan endemik Papua","Dokumen"
"2","11","4.0","3.01","9.0","Penilaian dan Evaluasi terhadap Pengelolaan Keanekaragaman Hayati tingkat Kabupaten/Kota","Tersedianya Dokumen Penilaian dan Evaluasi terhadap Pengelolaan Keanekaragaman Hayati tingkat Kabupaten/Kota","Jumlah dokumen penilaian dan evaluasi terhadap pengelolaan keanekaragaman hayati tingkat Kabupaten/Kota","Dokumen"
"2","11","4.0","4.01","","Pengelolaan Keanekaragaman Hayati Kabupaten/Kota","","",""
"2","11","4.0","4.01","8.0","Promosi Keanekaragaman Hayati termasuk Tumbuhan dan Hewan Endemik Papua","Tersedianya media promosi Keanekaragaman Hayati termasuk Tumbuhan dan Hewan Endemik Papua","Jumlah media promosi keanekaragaman hayati termasuk tumbuhan dan hewan endemik Papua","Dokumen"
"2","11","4.0","4.01","9.0","Penilaian dan Evaluasi terhadap Pengelolaan Keanekaragaman Hayati tingkat Kabupaten/Kota","Tersedianya Dokumen Penilaian dan Evaluasi terhadap Pengelolaan Keanekaragaman Hayati tingkat Kabupaten/Kota","Jumlah dokumen penilaian dan evaluasi terhadap pengelolaan keanekaragaman hayati tingkat Kabupaten/Kota","Dokumen"
"2","11","5.0","","","PROGRAM PENGENDALIAN BAHAN BERBAHAYA DAN BERACUN (B3) DAN LIMBAH BAHAN BERBAHAYA DAN BERACUN (LIMBAH B3)","","",""
"2","11","5.0","2.01","","Penyimpanan sementara Limbah B3","","",""
"2","11","5.0","2.01","3.0","Pemeliharaan sarana dan prasarana penyimpanan sementara limbah B3 di kabupaten/kota","beroperasinya sarana dan prasarana penyimpanan sementara limbah B3 di kabupaten/kota","jumlah sarana dan prasarana penyimpanan sementara limbah B3 di kabupaten/kota yang dilakukan pemeliharaan","Unit"
"2","11","5.0","2.01","4.0","Pengadaan sarana dan prasarana penyimpanan sementara limbah B3 di kabupaten/kota","tersedianya sarana dan prasarana penyimpanan sementara limbah B3 di kabupaten/kota","jumlah sarana dan prasarana penyimpanan sementara limbah B3 di kabupaten/kota yang tersedia","Unit"
"2","11","5.0","2.01","5.0","Fasilitasi Pemenuhan Rincian Teknis Penyimpanan sementara Limbah B3 untuk di integrasikan dengan persetujuan lingkungan melalui Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik (Online Single Submission)","Terfasilitasinya Pemenuhan Rincian Teknis Penyimpanan sementara Limbah B3 untuk di integrasikan dengan persetujuan lingkungan melalui Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik (Online Single Submission)","Jumlah Fasilitasi Pemenuhan Rincian Teknis untuk di Integrasikan dengan persetujuan lingkungan melalui Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik (Online Single Submission)","Dokumen"
"2","11","5.0","2.01","6.0","Pembinaan dan pemantauan pelaksanaan rincian teknis penyimpanan sementara limbah B3","Terlaksananya pembinaan dan pemantauan pelaksanaan rincian teknis penyimpanan sementara limbah B3","Jumlah pembinaan dan pemantauan pelaksanaan rincian teknis penyimpanan sementara limbah B3 yang dilakukan","Usaha"
"2","11","5.0","2.02","","Pengumpulan Limbah B3 dalam 1 (Satu) Daerah Kabupaten/Kota","","",""
"2","11","5.0","2.02","2.0","Koordinasi dan Sinkronisasi Pengelolaan Limbah B3 dengan Pemerintah Provinsi dalam rangka Pengangkutan, Pemanfaatan, Pengolahan, dan/atau Penimbunan","Terlaksananya Koordinasi dan Sinkronisasi Terkait Pengelolaan Limbah B3 dalam rangka Pengangkutan, Pemanfaatan, Pengolahan, dan/atau Penimbunan yang Bukan Menjadi Kewenangan Pemerintah Daerah Kabupaten/Kota serta Pelaksanaan Pengumpulan dan Penyimpanan sementara Limbah B3 yang Sesuai dengan Kewenangannya","Jumlah Dokumen Hasil Koordinasi & Sinkronisasi Pengelolaan Limbah B3 dengan Pemerintah dan Pemerintah Provinsi dalam rangka Pengangkutan, Pemanfaatan, Pengolahan, dan/atau Penimbunan yang Bukan Menjadi Kewenangan Pemda Kabupaten/Kota serta Pelaksanaan Pengumpulan dan Penyimpanan sementara Limbah B3 yang Sesuai dengan Kewenangannya","Dokumen"
"2","11","5.0","2.02","3.0","Pemeliharaan sarana dan prasarana pengumpulan limbah B3 di kabupaten/kota","beroperasinya sarana dan prasarana pengumpulan limbah B3 di kabupaten/kota","jumlah sarana dan prasarana pengumpulan limbah B3 di kabupaten/kota yang dilakukan pemeliharaan","Unit"
"2","11","5.0","2.02","4.0","Pembinaan pengumpulan dan penyimpanan sementara limbah B3 di kabupaten/kota","terlaksananya pembinaan pengumpulan dan penyimpanan sementara limbah B3 di kabupaten/kota","jumlah pengumpulan dan penyimpanan sementara limbah B3 yang dibina","Usaha"
"2","11","5.0","2.02","5.0","Pengadaan sarana dan prasarana pengumpulan limbah B3 di kabupaten/kota","tersedianya sarana dan prasarana pengumpulan limbah B3 di kabupaten/kota","jumlah sarana dan prasarana pengumpulan limbah B3 di kabupaten/kota yang tersedia","Unit"
"2","11","5.0","2.02","6.0","Fasilitasi Pemenuhan Persetujuan Teknis yang terintegrasi dengan Persetujuan Lingkungan, Surat Kelayakan Operasional, Perizinan Berusaha pengumpulan Limbah B3","Terfasilitasinya pemenuhan persetujuan teknis yang terintegrasi dengan persetujuan Lingkungan, Surat Kelayakan Operasional, Perizinan Berusaha pengumpulan Limbah B3","Jumlah fasilitasi pemenuhan persetujuan teknis yang terintegrasi dengan persetujuan Lingkungan, Surat Kelayakan Operasional, Perizinan Berusaha pengumpulan Limbah B3","Dokumen"
"2","11","5.0","2.02","7.0","Pembinaan dan pemantauan pelaksanaan pengumpulan limbah B3","Terlaksananya pembinaan dan pemantauan pelaksanaan pengumpulan limbah B3","Jumlah pembinaan dan pemantauan pelaksanaan pengumpulan limbah B3 yang dilakukan","Usaha"
"2","11","6.0","","","PROGRAM PEMBINAAN DAN PENGAWASAN TERHADAP IZIN LINGKUNGAN DAN IZIN PERLINDUNGAN DAN PENGELOLAAN LINGKUNGAN HIDUP (PPLH)","","",""
"2","11","6.0","2.01","","Pembinaan dan Pengawasan Terhadap Usaha dan/atau Kegiatan yang Izin Lingkungan dan Izin PPLH Diterbitkan oleh Pemerintah Daerah Kabupaten/Kota","","",""
"2","11","6.0","2.01","1.0","Fasilitasi Pemenuhan Ketentuan dan Kewajiban Izin Lingkungan dan/atau Izin PPLH","Kegiatan Fasilitasi Rekomendasi dan/atau Pemenuhan Ketentuan Persetujuan Teknis, Persetujuan Lingkungan, dan Surat Kelayakan Operasi yang Diberikan","Jumlah Rekomendasi dan/atau Persetujuan Teknis, Persetujuan Lingkungan, dan Surat Kelayakan Operasi yang Diberikan","Dokumen"
"2","11","6.0","2.01","6.0","Pembentukan Pejabat Pengawas Lingkungan Hidup","Pejabat Pengawas Lingkungan Hidup Daerah yang dibentuk","Jumlah PNS yang dibentuk dan diangkat menjadi Fungsional PPLHD","Orang"
"2","11","6.0","2.01","7.0","Pengembangan Kapasitas Pejabat Pengawas Lingkungan Hidup","Pejabat Pengawas Lingkungan Hidup Daerah yang ditingkatkan kapasitasnya","Jumlah PPLHD yang ditingkatkan kapasitasnya","Orang"
"2","11","6.0","2.01","9.0","Pengawasan Perizinan Berusaha atau Persetujuan Pemerintah terkait Persetujuan Lingkungan yang diterbitkan oleh Pemerintah Daerah Kabupaten/Kota dan Peraturan Perundang-undangan di bidang Perlindungan dan Pengelolaan Lingkungan Hidup","Seluruh Perizinan Berusaha atau Persetujuan Pemerintah terkait Persetujuan Lingkungan yang diterbitkan oleh Pemerintah Daerah Kabupaten/Kota yang diawasi","Jumlah Badan usaha dan/atau kegiatan yang diawasi","Badan Usaha"
"2","11","6.0","2.01","10.0","Pengawasan Perizinan Berusaha atau Persetujuan Pemerintah terkait Persetujuan Lingkungan yang diterbitkan oleh Pemerintah Daerah Kabupaten/Kota dan Peraturan Perundang-undangan di bidang Perlindungan dan Pengelolaan Lingkungan Hidup","Seluruh Perizinan Berusaha atau Persetujuan Pemerintah terkait Persetujuan Lingkungan yang diterbitkan oleh Pemerintah Daerah Kabupaten/Kota yang diawasi","Jumlah Badan usaha dan/atau kegiatan yang diawasi","Usaha/Kegiatan"
"2","11","6.0","2.01","11.0","Layanan Sarana Prasarana Penegakan Hukum Bidang Lingkungan Hidup","Penyediaan Sarana Prasarana Penegakan Hukum Bidang Lingkungan Hidup","Jumlah Sarana Prasarana yang Disediakan untuk Pengawas Lingkungan Hidup, Pengendali Dampak Lingkungan dan PPNS untuk Menunjang Kinerja Penegakan Hukum","Unit"
"2","11","6.0","3.01","","Pembinaan dan Pengawasan Izin Lingkungan dan Izin PPLH yang diterbitkan oleh Pemerintah Daerah Kabupaten/Kota","","",""
"2","11","6.0","3.01","5.0","Analisis denda terhadap penanggung jawab usaha dan/atau kegiatan yang tidak mentaati persetujuan lingkungan yang diterbitkan oleh Pemerintah kabupaten/ kota dan peraturan perundangan di bidang lingkungan hidup","Terlaksananya Analisis denda terhadap penanggung jawab usaha dan/atau kegiatan yang tidak mentaati persetujuan lingkungan yang diterbitkan oleh Pemerintah kabupaten/ kota dan peraturan perundangan di bidang lingkungan hidup","Jumlah dokumen analisis denda terhadap penanggung jawab usaha dan/atau kegiatan yang tidak mentaati persetujuan lingkungan yang diterbitkan oleh Pemerintah kabupaten/ kota dan peraturan perundangan di bidang lingkungan hidup yang dilaksanakan","Dokumen"
"2","11","6.0","4.01","","Pembinaan dan Pengawasan Izin Lingkungan dan Izin PPLH yang diterbitkan oleh Pemerintah Daerah Kabupaten/Kota","","",""
"2","11","6.0","4.01","5.0","Analisis denda terhadap penanggung jawab usaha dan/atau kegiatan yang tidak mentaati persetujuan lingkungan yang diterbitkan oleh Pemerintah kabupaten/ kota dan peraturan perundangan di bidang lingkungan hidup","Terlaksananya Analisis denda terhadap penanggung jawab usaha dan/atau kegiatan yang tidak mentaati persetujuan lingkungan yang diterbitkan oleh Pemerintah kabupaten/ kota dan peraturan perundangan di bidang lingkungan hidup","Jumlah dokumen analisis denda terhadap penanggung jawab usaha dan/atau kegiatan yang tidak mentaati persetujuan lingkungan yang diterbitkan oleh Pemerintah kabupaten/ kota dan peraturan perundangan di bidang lingkungan hidup yang dilaksanakan","Dokumen"
"2","11","7.0","","","PROGRAM PENGAKUAN KEBERADAAN MASYARAKAT HUKUM ADAT (MHA), KEARIFAN LOKAL DAN HAK MHA YANG TERKAIT DENGAN PPLH","","",""
"2","11","7.0","2.01","","Pengakuan MHA, Kearifan Lokal, Pengetahuan Tradisional, dan Hak MHA yang Terkait dengan PPLH","","",""
"2","11","7.0","2.01","1.0","Koordinasi, Sinkronisasi, Penyediaan Data, dan Informasi Pengakuan Keberadaan MHA Kearifan Lokal atau Pengetahuan Tradisional dan Hak Kearifan Lokal atau Pengetahuan Tradisional dan Hak MHA Terkait dengan PPLH","Terlaksananya Koordinasi, Sinkronisasi, Penyediaan Data dan Informasi Pengakuan Keberadaan MHA Kearifan Lokal atau Pengetahuan Tradisional dan Hak Kearifan Lokal atau Pengetahuan Tradisional dan Hak MHA Terkait dengan PPLH","Jumlah Dokumen Hasil Koordinasi, Sinkronisasi, Penyediaan Data dan Informasi Pengakuan Keberadaan MHA Kearifan Lokal atau Pengetahuan Tradisional dan Hak Kearifan Lokal atau Pengetahuan Tradisional dan Hak MHA Terkait dengan PPLH","Dokumen"
